Year,MonthNum,Month,"Branch Name",Cancels,"Contract Value"
2022,1,January,"Albany - NY",100,71458.50
2022,1,January,"Baton Rouge - LA",260,120380.22
2022,1,January,"Bloomington - IL",28,26446.89
2022,1,January,"Boston - MA",154,109044.69
2022,1,January,"Buffalo - NY",117,73658.00
2022,1,January,"Chicago North - IL",78,44613.16
2022,1,January,"Chicago South - IL",138,81073.74
2022,1,January,"Corpus Christi - TX",238,134086.03
2022,1,January,"Dallas Fort Worth Northwest - TX",111,34137.40
2022,1,January,"DC West - DC",41,18886.32
2022,1,January,"Harrisburg - PA",172,112236.82
2022,1,January,"Hartford - CT",430,327990.44
2022,1,January,"Lafayette - LA",71,29890.00
2022,1,January,"Lexington - KY",206,101460.65
2022,1,January,"Long Island - NY",226,158970.78
2022,1,January,"Lubbock - TX",87,42801.36
2022,1,January,"Manchester - NH",104,73377.00
2022,1,January,"McAllen - TX",355,184422.61
2022,1,January,"Midland - TX",333,181947.00
2022,1,January,"New Jersey Central - NJ",76,41131.00
2022,1,January,"Newport News - VA",279,145444.10
2022,1,January,"Northshore - LA",89,36343.75
2022,1,January,"Orchard Park - NY",115,74699.00
2022,1,January,"Orlando West - FL",118,44292.93
2022,1,January,"Oxford - CT",305,243006.16
2022,1,January,"Pittsburgh - PA",21,11808.00
2022,1,January,"Providence - RI",167,118146.37
2022,1,January,"Rochester - NY",155,101912.28
2022,1,January,"Syracuse - NY",83,54857.10
2022,1,January,"Virginia Beach - VA",205,110458.22
2022,1,January,"Westchester - NY",191,141357.09
2022,2,February,"Albany - NY",48,37281.54
2022,2,February,"Baton Rouge - LA",334,155206.68
2022,2,February,"Bloomington - IL",24,14265.00
2022,2,February,"Boston - MA",115,85346.90
2022,2,February,"Buffalo - NY",134,77985.00
2022,2,February,"Chicago North - IL",116,63200.41
2022,2,February,"Chicago South - IL",187,109085.40
2022,2,February,"Corpus Christi - TX",781,409574.05
2022,2,February,"Dallas Fort Worth Northwest - TX",38,17591.84
2022,2,February,"DC West - DC",33,18278.72
2022,2,February,"Harrisburg - PA",81,56730.59
2022,2,February,"Hartford - CT",204,141089.91
2022,2,February,"Lafayette - LA",199,87643.99
2022,2,February,"Lexington - KY",232,138149.78
2022,2,February,"Long Island - NY",266,182657.17
2022,2,February,"Lubbock - TX",134,68600.25
2022,2,February,"Manchester - NH",101,78294.10
2022,2,February,"McAllen - TX",639,351713.24
2022,2,February,"Midland - TX",383,233978.61
2022,2,February,"New Jersey Central - NJ",38,25473.00
2022,2,February,"Newport News - VA",230,133052.87
2022,2,February,"Northshore - LA",127,59188.91
2022,2,February,"Orchard Park - NY",134,84825.89
2022,2,February,"Orlando West - FL",160,59277.69
2022,2,February,"Oxford - CT",343,250003.40
2022,2,February,"Pittsburgh - PA",23,13083.00
2022,2,February,"Providence - RI",164,110122.10
2022,2,February,"Rochester - NY",258,163103.33
2022,2,February,"Syracuse - NY",144,93714.97
2022,2,February,"Virginia Beach - VA",291,176931.15
2022,2,February,"Westchester - NY",90,67398.47
2022,3,March,"Albany - NY",112,75930.16
2022,3,March,"Baton Rouge - LA",268,124190.32
2022,3,March,"Bloomington - IL",22,15554.20
2022,3,March,"Boston - MA",146,106308.31
2022,3,March,"Buffalo - NY",157,95224.89
2022,3,March,"Chicago North - IL",79,42541.43
2022,3,March,"Chicago South - IL",109,67684.35
2022,3,March,"Corpus Christi - TX",244,136757.70
2022,3,March,"Dallas Fort Worth Northwest - TX",76,34550.00
2022,3,March,"DC West - DC",37,18538.86
2022,3,March,"Harrisburg - PA",153,100493.31
2022,3,March,"Hartford - CT",223,164778.78
2022,3,March,"Lafayette - LA",116,48269.73
2022,3,March,"Lexington - KY",165,97284.82
2022,3,March,"Long Island - NY",158,111191.72
2022,3,March,"Lubbock - TX",94,46347.34
2022,3,March,"Manchester - NH",83,62906.20
2022,3,March,"McAllen - TX",403,213101.24
2022,3,March,"Midland - TX",292,166980.36
2022,3,March,"New Jersey Central - NJ",70,41982.00
2022,3,March,"Newport News - VA",220,126476.75
2022,3,March,"Northshore - LA",78,38403.40
2022,3,March,"Orchard Park - NY",169,113589.73
2022,3,March,"Orlando West - FL",118,53652.96
2022,3,March,"Oxford - CT",472,332308.05
2022,3,March,"Pittsburgh - PA",18,9391.00
2022,3,March,"Providence - RI",567,347405.70
2022,3,March,"Rochester - NY",274,164192.24
2022,3,March,"Syracuse - NY",87,52736.00
2022,3,March,"Virginia Beach - VA",211,120500.25
2022,3,March,"Westchester - NY",107,74892.38
2022,4,April,"Albany - NY",132,90594.77
2022,4,April,"Baton Rouge - LA",266,117821.66
2022,4,April,"Bloomington - IL",41,18143.00
2022,4,April,"Boston - MA",162,110753.47
2022,4,April,"Buffalo - NY",232,131064.15
2022,4,April,"Chicago North - IL",90,50714.35
2022,4,April,"Chicago South - IL",130,72551.34
2022,4,April,"Corpus Christi - TX",237,129585.14
2022,4,April,"Dallas Fort Worth Northwest - TX",80,34828.68
2022,4,April,"DC West - DC",52,29882.23
2022,4,April,"Harrisburg - PA",203,140828.12
2022,4,April,"Hartford - CT",264,185729.58
2022,4,April,"Lafayette - LA",124,50177.20
2022,4,April,"Lexington - KY",244,122486.09
2022,4,April,"Long Island - NY",309,191505.49
2022,4,April,"Lubbock - TX",135,72045.67
2022,4,April,"Manchester - NH",95,69015.12
2022,4,April,"McAllen - TX",274,148100.09
2022,4,April,"Midland - TX",306,184660.33
2022,4,April,"New Jersey Central - NJ",101,55839.41
2022,4,April,"Newport News - VA",222,123291.23
2022,4,April,"Northshore - LA",95,44506.00
2022,4,April,"Orchard Park - NY",169,105005.44
2022,4,April,"Orlando West - FL",118,47831.11
2022,4,April,"Oxford - CT",244,180476.96
2022,4,April,"Pittsburgh - PA",38,21475.00
2022,4,April,"Providence - RI",250,165172.77
2022,4,April,"Rochester - NY",843,430219.56
2022,4,April,"Syracuse - NY",108,59837.60
2022,4,April,"Virginia Beach - VA",350,164706.63
2022,4,April,"Westchester - NY",169,122405.48
2022,5,May,"Albany - NY",159,120354.45
2022,5,May,"Baton Rouge - LA",330,153223.14
2022,5,May,"Bloomington - IL",29,19030.00
2022,5,May,"Boston - MA",252,203066.72
2022,5,May,"Buffalo - NY",338,188843.71
2022,5,May,"Chicago North - IL",104,63501.98
2022,5,May,"Chicago South - IL",110,70957.11
2022,5,May,"Corpus Christi - TX",201,113809.80
2022,5,May,"Dallas Fort Worth Northwest - TX",196,83673.39
2022,5,May,"DC West - DC",83,53139.54
2022,5,May,"Harrisburg - PA",323,233118.79
2022,5,May,"Hartford - CT",320,227601.15
2022,5,May,"Lafayette - LA",139,70488.72
2022,5,May,"Lexington - KY",228,118637.00
2022,5,May,"Long Island - NY",236,171296.31
2022,5,May,"Lubbock - TX",139,72247.56
2022,5,May,"Manchester - NH",122,97737.10
2022,5,May,"McAllen - TX",201,124117.78
2022,5,May,"Midland - TX",276,197906.60
2022,5,May,"New Jersey Central - NJ",130,87415.10
2022,5,May,"Newport News - VA",270,156855.77
2022,5,May,"Northshore - LA",99,48978.89
2022,5,May,"Orchard Park - NY",257,140994.96
2022,5,May,"Orlando West - FL",104,49078.00
2022,5,May,"Oxford - CT",262,191947.21
2022,5,May,"Pittsburgh - PA",85,61635.99
2022,5,May,"Providence - RI",242,176403.84
2022,5,May,"Rochester - NY",220,135390.68
2022,5,May,"Syracuse - NY",105,60354.52
2022,5,May,"Virginia Beach - VA",279,140156.74
2022,5,May,"Westchester - NY",125,84617.72
2022,6,June,"Albany - NY",240,195324.43
2022,6,June,"Baton Rouge - LA",352,172594.92
2022,6,June,"Bloomington - IL",47,31261.58
2022,6,June,"Boston - MA",302,240176.09
2022,6,June,"Buffalo - NY",173,104373.42
2022,6,June,"Chicago North - IL",114,76078.03
2022,6,June,"Chicago South - IL",190,122231.20
2022,6,June,"Corpus Christi - TX",233,134286.68
2022,6,June,"Dallas Fort Worth Northwest - TX",142,69404.36
2022,6,June,"DC West - DC",120,83736.25
2022,6,June,"Harrisburg - PA",481,360612.34
2022,6,June,"Hartford - CT",424,327560.20
2022,6,June,"Lafayette - LA",180,91827.28
2022,6,June,"Lexington - KY",266,160417.90
2022,6,June,"Long Island - NY",291,222573.29
2022,6,June,"Lubbock - TX",171,93870.35
2022,6,June,"Manchester - NH",152,120047.68
2022,6,June,"McAllen - TX",310,171657.01
2022,6,June,"Midland - TX",287,174806.53
2022,6,June,"New Jersey Central - NJ",174,135378.49
2022,6,June,"Newport News - VA",311,200512.06
2022,6,June,"Northshore - LA",192,99670.58
2022,6,June,"Orchard Park - NY",186,117073.09
2022,6,June,"Orlando West - FL",105,53804.92
2022,6,June,"Oxford - CT",394,310082.22
2022,6,June,"Pittsburgh - PA",130,94744.56
2022,6,June,"Providence - RI",257,177979.01
2022,6,June,"Rochester - NY",383,227604.48
2022,6,June,"Syracuse - NY",195,116500.64
2022,6,June,"Virginia Beach - VA",314,194199.79
2022,6,June,"Westchester - NY",201,137929.29
2022,7,July,"Albany - NY",359,216460.87
2022,7,July,"Baton Rouge - LA",682,223686.29
2022,7,July,"Bloomington - IL",51,30172.21
2022,7,July,"Boston - MA",388,304179.09
2022,7,July,"Buffalo - NY",158,98099.58
2022,7,July,"Chicago North - IL",141,91563.25
2022,7,July,"Chicago South - IL",221,138712.87
2022,7,July,"Corpus Christi - TX",431,162019.90
2022,7,July,"Dallas Fort Worth Northwest - TX",167,77241.16
2022,7,July,"DC West - DC",135,83951.89
2022,7,July,"Harrisburg - PA",540,383249.72
2022,7,July,"Hartford - CT",461,322215.32
2022,7,July,"Lafayette - LA",183,81700.54
2022,7,July,"Lexington - KY",283,153261.46
2022,7,July,"Long Island - NY",501,266992.54
2022,7,July,"Lubbock - TX",142,72307.47
2022,7,July,"Manchester - NH",196,144484.50
2022,7,July,"McAllen - TX",461,156162.23
2022,7,July,"Midland - TX",638,239917.00
2022,7,July,"New Jersey Central - NJ",295,201790.05
2022,7,July,"Newport News - VA",917,187550.55
2022,7,July,"Northshore - LA",279,97365.16
2022,7,July,"Orchard Park - NY",207,129280.65
2022,7,July,"Orlando West - FL",118,64034.52
2022,7,July,"Oxford - CT",432,345697.74
2022,7,July,"Pittsburgh - PA",169,116828.90
2022,7,July,"Providence - RI",336,237043.02
2022,7,July,"Rochester - NY",280,181474.75
2022,7,July,"Syracuse - NY",168,104099.48
2022,7,July,"Virginia Beach - VA",717,195355.47
2022,7,July,"Westchester - NY",331,160128.50
2022,8,August,"Albany - NY",268,204171.58
2022,8,August,"Baton Rouge - LA",371,195931.28
2022,8,August,"Bloomington - IL",39,26254.91
2022,8,August,"Boston - MA",384,285017.93
2022,8,August,"Buffalo - NY",225,136383.17
2022,8,August,"Chicago North - IL",137,85081.00
2022,8,August,"Chicago South - IL",219,141407.81
2022,8,August,"Corpus Christi - TX",296,176130.01
2022,8,August,"Dallas Fort Worth Northwest - TX",162,83064.76
2022,8,August,"DC West - DC",161,119941.85
2022,8,August,"Harrisburg - PA",444,344717.56
2022,8,August,"Hartford - CT",423,298024.23
2022,8,August,"Lafayette - LA",160,80789.04
2022,8,August,"Lexington - KY",262,158786.19
2022,8,August,"Long Island - NY",736,296448.27
2022,8,August,"Lubbock - TX",118,71032.05
2022,8,August,"Manchester - NH",156,127561.65
2022,8,August,"McAllen - TX",241,140711.31
2022,8,August,"Midland - TX",413,257061.99
2022,8,August,"New Jersey Central - NJ",215,161125.40
2022,8,August,"Newport News - VA",309,194261.21
2022,8,August,"Northshore - LA",173,85934.07
2022,8,August,"Orchard Park - NY",241,138778.75
2022,8,August,"Orlando West - FL",161,91124.80
2022,8,August,"Oxford - CT",509,397796.17
2022,8,August,"Pittsburgh - PA",146,97569.34
2022,8,August,"Providence - RI",274,200174.11
2022,8,August,"Rochester - NY",333,211404.72
2022,8,August,"Syracuse - NY",206,120464.59
2022,8,August,"Virginia Beach - VA",447,216656.42
2022,8,August,"Westchester - NY",246,162777.58
2022,9,September,"Albany - NY",185,155672.54
2022,9,September,"Baton Rouge - LA",284,147603.02
2022,9,September,"Bloomington - IL",50,28424.66
2022,9,September,"Boston - MA",331,269343.30
2022,9,September,"Buffalo - NY",281,167671.09
2022,9,September,"Chicago North - IL",118,75063.98
2022,9,September,"Chicago South - IL",229,123418.95
2022,9,September,"Corpus Christi - TX",293,169624.03
2022,9,September,"Dallas Fort Worth Northwest - TX",101,53827.84
2022,9,September,"DC West - DC",128,96144.38
2022,9,September,"Harrisburg - PA",384,263582.71
2022,9,September,"Hartford - CT",1009,594475.06
2022,9,September,"Lafayette - LA",131,64680.06
2022,9,September,"Lexington - KY",265,151236.89
2022,9,September,"Long Island - NY",473,288864.10
2022,9,September,"Lubbock - TX",89,51156.29
2022,9,September,"Manchester - NH",150,119613.42
2022,9,September,"McAllen - TX",277,163176.85
2022,9,September,"Midland - TX",321,202008.31
2022,9,September,"New Jersey Central - NJ",197,135057.80
2022,9,September,"Newport News - VA",292,178913.82
2022,9,September,"Northshore - LA",94,53546.72
2022,9,September,"Orchard Park - NY",259,139947.30
2022,9,September,"Orlando West - FL",127,68738.20
2022,9,September,"Oxford - CT",634,471040.59
2022,9,September,"Pittsburgh - PA",114,82529.70
2022,9,September,"Providence - RI",245,188767.39
2022,9,September,"Rochester - NY",339,196025.22
2022,9,September,"Syracuse - NY",176,103842.31
2022,9,September,"Virginia Beach - VA",292,181580.23
2022,9,September,"Westchester - NY",237,149769.34
2022,10,October,"Albany - NY",267,201852.22
2022,10,October,"Baton Rouge - LA",302,150473.59
2022,10,October,"Bloomington - IL",40,22648.18
2022,10,October,"Boston - MA",414,274884.82
2022,10,October,"Buffalo - NY",214,130442.79
2022,10,October,"Chicago North - IL",154,92568.06
2022,10,October,"Chicago South - IL",225,116877.18
2022,10,October,"Corpus Christi - TX",252,149331.27
2022,10,October,"Dallas Fort Worth Northwest - TX",109,59798.53
2022,10,October,"DC West - DC",113,85133.26
2022,10,October,"Harrisburg - PA",249,189577.71
2022,10,October,"Hartford - CT",380,275770.31
2022,10,October,"Lafayette - LA",156,74480.03
2022,10,October,"Lexington - KY",239,147622.64
2022,10,October,"Long Island - NY",348,262581.44
2022,10,October,"Lubbock - TX",86,48310.38
2022,10,October,"Manchester - NH",145,112850.90
2022,10,October,"McAllen - TX",232,133701.94
2022,10,October,"Midland - TX",303,188027.81
2022,10,October,"New Jersey Central - NJ",208,137388.49
2022,10,October,"Newport News - VA",247,156840.69
2022,10,October,"Northshore - LA",102,57046.73
2022,10,October,"Orchard Park - NY",222,143566.08
2022,10,October,"Orlando West - FL",139,74427.78
2022,10,October,"Oxford - CT",976,626225.63
2022,10,October,"Pittsburgh - PA",78,57427.34
2022,10,October,"Providence - RI",260,202554.76
2022,10,October,"Rochester - NY",289,169785.61
2022,10,October,"Syracuse - NY",151,86361.20
2022,10,October,"Virginia Beach - VA",232,150158.76
2022,10,October,"Westchester - NY",194,137902.34
2022,11,November,"Albany - NY",133,113995.35
2022,11,November,"Baton Rouge - LA",258,131503.19
2022,11,November,"Bloomington - IL",24,27710.30
2022,11,November,"Boston - MA",442,244518.79
2022,11,November,"Buffalo - NY",154,104067.31
2022,11,November,"Chicago North - IL",116,73623.69
2022,11,November,"Chicago South - IL",130,82245.53
2022,11,November,"Corpus Christi - TX",206,115550.32
2022,11,November,"Dallas Fort Worth Northwest - TX",124,50623.04
2022,11,November,"DC West - DC",75,47955.82
2022,11,November,"Harrisburg - PA",291,190424.94
2022,11,November,"Hartford - CT",307,231108.72
2022,11,November,"Lafayette - LA",126,67426.74
2022,11,November,"Lexington - KY",157,95774.71
2022,11,November,"Long Island - NY",318,241916.33
2022,11,November,"Lubbock - TX",84,50023.10
2022,11,November,"Manchester - NH",113,93296.80
2022,11,November,"McAllen - TX",210,114130.85
2022,11,November,"Midland - TX",221,159542.35
2022,11,November,"New Jersey Central - NJ",111,74834.51
2022,11,November,"Newport News - VA",182,118160.15
2022,11,November,"Northshore - LA",90,48452.32
2022,11,November,"Orchard Park - NY",175,118397.64
2022,11,November,"Orlando West - FL",127,57288.74
2022,11,November,"Oxford - CT",578,315851.33
2022,11,November,"Pittsburgh - PA",81,55206.60
2022,11,November,"Providence - RI",1045,451269.69
2022,11,November,"Rochester - NY",166,122173.46
2022,11,November,"Syracuse - NY",103,71244.17
2022,11,November,"Virginia Beach - VA",197,118714.91
2022,11,November,"Westchester - NY",142,115185.84
2022,12,December,"Albany - NY",232,134580.71
2022,12,December,"Baton Rouge - LA",268,147077.07
2022,12,December,"Bloomington - IL",36,25515.76
2022,12,December,"Boston - MA",157,134320.35
2022,12,December,"Buffalo - NY",127,90020.77
2022,12,December,"Chicago North - IL",102,68304.64
2022,12,December,"Chicago South - IL",167,111620.43
2022,12,December,"Corpus Christi - TX",236,123251.84
2022,12,December,"Dallas Fort Worth Northwest - TX",93,47384.39
2022,12,December,"DC West - DC",77,56918.44
2022,12,December,"Harrisburg - PA",395,224087.71
2022,12,December,"Hartford - CT",229,181288.07
2022,12,December,"Lafayette - LA",118,64223.30
2022,12,December,"Lexington - KY",158,100975.32
2022,12,December,"Long Island - NY",317,262925.27
2022,12,December,"Lubbock - TX",102,59482.17
2022,12,December,"Manchester - NH",84,65265.21
2022,12,December,"McAllen - TX",223,132565.07
2022,12,December,"Midland - TX",170,122321.27
2022,12,December,"New Jersey Central - NJ",144,86746.18
2022,12,December,"Newport News - VA",198,126899.05
2022,12,December,"Northshore - LA",102,61020.07
2022,12,December,"Orchard Park - NY",162,116014.55
2022,12,December,"Orlando West - FL",115,49978.13
2022,12,December,"Oxford - CT",233,178712.83
2022,12,December,"Pittsburgh - PA",73,44679.91
2022,12,December,"Providence - RI",196,167600.59
2022,12,December,"Rochester - NY",187,133738.60
2022,12,December,"Syracuse - NY",81,61623.43
2022,12,December,"Virginia Beach - VA",159,99085.37
2022,12,December,"Westchester - NY",159,113241.56
2023,1,January,"Albany - NY",204,161563.26
2023,1,January,"Baton Rouge - LA",259,138333.48
2023,1,January,"Bloomington - IL",65,189303.62
2023,1,January,"Boston - MA",176,149210.49
2023,1,January,"Buffalo - NY",150,102443.84
2023,1,January,"Chicago North - IL",140,85387.40
2023,1,January,"Chicago South - IL",195,131540.90
2023,1,January,"Corpus Christi - TX",231,127131.20
2023,1,January,"Dallas Fort Worth Northwest - TX",85,49238.11
2023,1,January,"DC West - DC",93,70451.98
2023,1,January,"Harrisburg - PA",212,172277.91
2023,1,January,"Hartford - CT",330,251417.05
2023,1,January,"Lafayette - LA",132,71031.05
2023,1,January,"Lexington - KY",213,126431.11
2023,1,January,"Long Island - NY",350,280670.11
2023,1,January,"Lubbock - TX",90,56431.93
2023,1,January,"Manchester - NH",106,83768.98
2023,1,January,"McAllen - TX",229,124980.86
2023,1,January,"Midland - TX",316,208933.07
2023,1,January,"New Jersey Central - NJ",144,90701.55
2023,1,January,"Newport News - VA",238,155511.56
2023,1,January,"Northshore - LA",102,57789.58
2023,1,January,"Orchard Park - NY",164,112597.76
2023,1,January,"Orlando West - FL",123,61772.93
2023,1,January,"Oxford - CT",317,241893.58
2023,1,January,"Pittsburgh - PA",67,46913.36
2023,1,January,"Providence - RI",310,223388.46
2023,1,January,"Rochester - NY",222,162379.42
2023,1,January,"Syracuse - NY",84,59123.97
2023,1,January,"Virginia Beach - VA",197,119906.71
2023,1,January,"Westchester - NY",121,99792.99
2023,2,February,"Albany - NY",121,105084.75
2023,2,February,"Baton Rouge - LA",263,145731.68
2023,2,February,"Bloomington - IL",41,25316.70
2023,2,February,"Boston - MA",165,128624.36
2023,2,February,"Buffalo - NY",102,70507.61
2023,2,February,"Chicago North - IL",152,89717.57
2023,2,February,"Chicago South - IL",169,111375.95
2023,2,February,"Corpus Christi - TX",195,100242.63
2023,2,February,"Dallas Fort Worth Northwest - TX",83,46914.98
2023,2,February,"DC West - DC",81,59590.16
2023,2,February,"Harrisburg - PA",180,125007.82
2023,2,February,"Hartford - CT",248,210836.83
2023,2,February,"Lafayette - LA",109,60236.04
2023,2,February,"Lexington - KY",291,174953.80
2023,2,February,"Long Island - NY",246,191587.58
2023,2,February,"Lubbock - TX",94,53389.85
2023,2,February,"Manchester - NH",98,82803.09
2023,2,February,"McAllen - TX",224,125098.70
2023,2,February,"Midland - TX",255,177878.07
2023,2,February,"New Jersey Central - NJ",110,72529.49
2023,2,February,"Newport News - VA",221,149342.13
2023,2,February,"Northshore - LA",115,65086.91
2023,2,February,"Orchard Park - NY",137,103813.06
2023,2,February,"Orlando West - FL",140,77669.15
2023,2,February,"Oxford - CT",224,187944.75
2023,2,February,"Pittsburgh - PA",73,51358.70
2023,2,February,"Providence - RI",183,146145.71
2023,2,February,"Rochester - NY",142,108891.00
2023,2,February,"Syracuse - NY",70,48057.75
2023,2,February,"Virginia Beach - VA",163,111616.43
2023,2,February,"Westchester - NY",112,86749.02
2023,3,March,"Albany - NY",121,99546.25
2023,3,March,"Baton Rouge - LA",225,129635.24
2023,3,March,"Bloomington - IL",14,9329.46
2023,3,March,"Boston - MA",177,141155.73
2023,3,March,"Buffalo - NY",134,97903.53
2023,3,March,"Chicago North - IL",90,60746.91
2023,3,March,"Chicago South - IL",119,80409.47
2023,3,March,"Corpus Christi - TX",211,120707.81
2023,3,March,"Dallas Fort Worth Northwest - TX",78,41175.77
2023,3,March,"DC West - DC",68,59316.81
2023,3,March,"Harrisburg - PA",139,101662.14
2023,3,March,"Hartford - CT",205,162960.29
2023,3,March,"Lafayette - LA",106,64101.20
2023,3,March,"Lexington - KY",195,119696.34
2023,3,March,"Long Island - NY",269,211711.92
2023,3,March,"Lubbock - TX",125,73794.52
2023,3,March,"Manchester - NH",111,89340.04
2023,3,March,"McAllen - TX",187,107074.30
2023,3,March,"Midland - TX",209,147808.91
2023,3,March,"New Jersey Central - NJ",74,58669.13
2023,3,March,"Newport News - VA",162,116723.38
2023,3,March,"Northshore - LA",89,52904.34
2023,3,March,"Orchard Park - NY",172,123215.07
2023,3,March,"Orlando West - FL",117,77733.92
2023,3,March,"Oxford - CT",215,178593.56
2023,3,March,"Pittsburgh - PA",62,46767.93
2023,3,March,"Providence - RI",189,154504.82
2023,3,March,"Rochester - NY",171,124394.39
2023,3,March,"Syracuse - NY",82,58578.41
2023,3,March,"Virginia Beach - VA",139,92832.76
2023,3,March,"Westchester - NY",140,112141.20
2023,4,April,"Albany - NY",104,89323.22
2023,4,April,"Baton Rouge - LA",178,102160.90
2023,4,April,"Bloomington - IL",26,16765.26
2023,4,April,"Boston - MA",116,95090.25
