Year,MonthNum,Month,"Branch Name",Cancels,"Contract Value"
2023,7,July,"Orchard Park - NY",68,57977.91
2023,7,July,"Orlando West - FL",18,16681.80
2023,7,July,"Oxford - CT",142,110821.92
2023,7,July,"Pittsburgh - PA",20,15348.40
2023,7,July,"Providence - RI",105,95773.96
2023,7,July,"Rochester - NY",70,53613.79
2023,7,July,"Syracuse - NY",62,44441.62
2023,7,July,"Virginia Beach - VA",44,35694.50
2023,7,July,"Westchester - NY",73,51958.71
2023,8,August,"Albany - NY",57,32495.20
2023,8,August,"Baton Rouge - LA",52,37805.89
2023,8,August,"Bloomington - IL",20,13984.88
2023,8,August,"Boston - MA",97,64270.49
2023,8,August,"Buffalo - NY",73,53397.71
2023,8,August,"Chicago North - IL",105,64508.33
2023,8,August,"Chicago South - IL",154,96658.01
2023,8,August,"Corpus Christi - TX",56,36059.67
2023,8,August,"Dallas Fort Worth Northwest - TX",18,12879.00
2023,8,August,"DC West - DC",94,39586.97
2023,8,August,"Harrisburg - PA",96,70425.53
2023,8,August,"Hartford - CT",196,140835.57
2023,8,August,"Lafayette - LA",18,11830.72
2023,8,August,"Lexington - KY",81,63561.28
2023,8,August,"Long Island - NY",214,123551.56
2023,8,August,"Lubbock - TX",66,42589.06
2023,8,August,"Manchester - NH",52,38831.34
2023,8,August,"McAllen - TX",54,37457.77
2023,8,August,"Midland - TX",109,81833.26
2023,8,August,"New Jersey Central - NJ",55,35044.26
2023,8,August,"Newport News - VA",90,61699.53
2023,8,August,"Northshore - LA",11,6928.64
2023,8,August,"Orchard Park - NY",108,81439.02
2023,8,August,"Orlando West - FL",34,24276.30
2023,8,August,"Oxford - CT",181,126142.41
2023,8,August,"Pittsburgh - PA",44,28826.99
2023,8,August,"Providence - RI",269,175986.21
2023,8,August,"Rochester - NY",113,92076.18
2023,8,August,"Syracuse - NY",86,56817.71
2023,8,August,"Virginia Beach - VA",102,78265.11
2023,8,August,"Westchester - NY",120,81066.00
2023,9,September,"Albany - NY",80,44116.39
2023,9,September,"Baton Rouge - LA",32,20576.07
2023,9,September,"Bloomington - IL",16,11975.09
2023,9,September,"Boston - MA",90,63338.18
2023,9,September,"Buffalo - NY",106,53313.67
2023,9,September,"Chicago North - IL",69,37688.62
2023,9,September,"Chicago South - IL",147,86421.63
2023,9,September,"Corpus Christi - TX",50,32316.10
2023,9,September,"Dallas Fort Worth Northwest - TX",28,17848.45
2023,9,September,"DC West - DC",45,24442.10
2023,9,September,"Harrisburg - PA",120,75569.36
2023,9,September,"Hartford - CT",213,132271.37
2023,9,September,"Lafayette - LA",12,8915.70
2023,9,September,"Lexington - KY",91,64010.24
2023,9,September,"Long Island - NY",260,165602.18
2023,9,September,"Lubbock - TX",39,27008.28
2023,9,September,"Manchester - NH",34,21799.47
2023,9,September,"McAllen - TX",67,44568.17
2023,9,September,"Midland - TX",96,74354.69
2023,9,September,"New Jersey Central - NJ",55,35813.39
2023,9,September,"Newport News - VA",61,40843.34
2023,9,September,"Northshore - LA",17,11179.14
2023,9,September,"Orchard Park - NY",148,100173.66
2023,9,September,"Orlando West - FL",25,15040.82
2023,9,September,"Oxford - CT",225,141147.96
2023,9,September,"Pittsburgh - PA",90,44521.44
2023,9,September,"Providence - RI",282,179098.77
2023,9,September,"Rochester - NY",161,89482.51
2023,9,September,"Syracuse - NY",107,65431.14
2023,9,September,"Virginia Beach - VA",102,79844.12
2023,9,September,"Westchester - NY",161,96821.72
2023,10,October,"Albany - NY",41,32006.96
2023,10,October,"Baton Rouge - LA",40,29144.46
2023,10,October,"Bloomington - IL",18,12649.00
2023,10,October,"Boston - MA",96,67097.92
2023,10,October,"Buffalo - NY",99,63960.15
2023,10,October,"Chicago North - IL",72,48369.70
2023,10,October,"Chicago South - IL",125,82875.19
2023,10,October,"Corpus Christi - TX",61,42338.70
2023,10,October,"Dallas Fort Worth Northwest - TX",10,8749.79
2023,10,October,"DC West - DC",18,12559.54
2023,10,October,"Harrisburg - PA",175,126587.84
2023,10,October,"Hartford - CT",149,111510.74
2023,10,October,"Lafayette - LA",13,9099.52
2023,10,October,"Lexington - KY",84,60725.02
2023,10,October,"Long Island - NY",183,136884.65
2023,10,October,"Lubbock - TX",35,24423.85
2023,10,October,"Manchester - NH",52,32208.07
2023,10,October,"McAllen - TX",69,45750.98
2023,10,October,"Midland - TX",119,91277.49
2023,10,October,"New Jersey Central - NJ",28,21064.46
2023,10,October,"Newport News - VA",50,38887.16
2023,10,October,"Northshore - LA",15,10134.18
2023,10,October,"Orchard Park - NY",125,76127.43
2023,10,October,"Orlando West - FL",15,11491.28
2023,10,October,"Oxford - CT",224,171001.10
2023,10,October,"Pittsburgh - PA",85,48245.92
2023,10,October,"Providence - RI",193,154918.63
2023,10,October,"Rochester - NY",121,86133.99
2023,10,October,"Syracuse - NY",99,65247.95
2023,10,October,"Virginia Beach - VA",61,47538.64
2023,10,October,"Westchester - NY",112,85862.33
2023,11,November,"Albany - NY",47,37291.33
2023,11,November,"Baton Rouge - LA",26,17908.46
2023,11,November,"Bloomington - IL",16,11345.19
2023,11,November,"Boston - MA",85,77640.49
2023,11,November,"Buffalo - NY",66,56731.03
2023,11,November,"Chicago North - IL",66,45447.19
2023,11,November,"Chicago South - IL",95,62837.24
2023,11,November,"Corpus Christi - TX",58,38953.55
2023,11,November,"Dallas Fort Worth Northwest - TX",9,5841.54
2023,11,November,"DC West - DC",32,21912.69
2023,11,November,"Harrisburg - PA",130,94704.02
2023,11,November,"Hartford - CT",132,107204.23
2023,11,November,"Lafayette - LA",8,5462.00
2023,11,November,"Lexington - KY",53,39635.81
2023,11,November,"Long Island - NY",120,94566.42
2023,11,November,"Lubbock - TX",47,28746.48
2023,11,November,"Manchester - NH",35,27182.80
2023,11,November,"McAllen - TX",61,42007.41
2023,11,November,"Midland - TX",104,83037.31
2023,11,November,"New Jersey Central - NJ",19,18096.47
2023,11,November,"Newport News - VA",37,29426.71
2023,11,November,"Northshore - LA",6,4485.37
2023,11,November,"Orchard Park - NY",68,54650.50
2023,11,November,"Orlando West - FL",25,17066.22
2023,11,November,"Oxford - CT",126,97071.55
2023,11,November,"Pittsburgh - PA",37,36991.69
2023,11,November,"Providence - RI",180,145729.45
2023,11,November,"Rochester - NY",88,71561.99
2023,11,November,"Syracuse - NY",69,53208.33
2023,11,November,"Virginia Beach - VA",62,46837.92
2023,11,November,"Westchester - NY",119,81156.37
2023,12,December,"Albany - NY",29,26274.05
2023,12,December,"Baton Rouge - LA",27,20433.01
2023,12,December,"Bloomington - IL",10,7368.45
2023,12,December,"Boston - MA",60,55512.40
2023,12,December,"Buffalo - NY",49,36259.77
2023,12,December,"Chicago North - IL",41,27708.46
2023,12,December,"Chicago South - IL",103,76908.89
2023,12,December,"Corpus Christi - TX",39,25776.68
2023,12,December,"Dallas Fort Worth Northwest - TX",15,13093.21
2023,12,December,"DC West - DC",20,16627.32
2023,12,December,"Harrisburg - PA",90,69592.68
2023,12,December,"Hartford - CT",99,84943.10
2023,12,December,"Lafayette - LA",11,6471.03
2023,12,December,"Lexington - KY",75,56926.95
2023,12,December,"Long Island - NY",96,85721.64
2023,12,December,"Lubbock - TX",37,24393.87
2023,12,December,"Manchester - NH",15,13848.08
2023,12,December,"McAllen - TX",68,46714.29
2023,12,December,"Midland - TX",83,72605.92
2023,12,December,"New Jersey Central - NJ",38,23768.52
2023,12,December,"Newport News - VA",38,32047.37
2023,12,December,"Northshore - LA",5,3938.50
2023,12,December,"Orchard Park - NY",91,77015.98
2023,12,December,"Orlando West - FL",14,10205.00
2023,12,December,"Oxford - CT",139,129275.43
2023,12,December,"Pittsburgh - PA",68,39882.63
2023,12,December,"Providence - RI",140,126803.69
2023,12,December,"Rochester - NY",95,72057.35
2023,12,December,"Syracuse - NY",43,29590.75
2023,12,December,"Virginia Beach - VA",65,49450.68
2023,12,December,"Westchester - NY",44,38747.47
2024,1,January,"Albany - NY",45,29452.38
2024,1,January,"Baton Rouge - LA",30,21000.07
2024,1,January,"Bloomington - IL",14,10395.07
2024,1,January,"Boston - MA",106,75862.72
2024,1,January,"Buffalo - NY",93,63244.39
2024,1,January,"Chicago North - IL",80,50277.06
2024,1,January,"Chicago South - IL",134,87791.03
2024,1,January,"Corpus Christi - TX",44,31867.81
2024,1,January,"Dallas Fort Worth Northwest - TX",13,9459.80
2024,1,January,"DC West - DC",34,21280.44
2024,1,January,"Harrisburg - PA",173,98405.57
2024,1,January,"Hartford - CT",237,126475.58
2024,1,January,"Lafayette - LA",19,13330.23
2024,1,January,"Lexington - KY",46,32363.87
2024,1,January,"Long Island - NY",155,126931.16
2024,1,January,"Lubbock - TX",28,19055.73
2024,1,January,"Manchester - NH",50,33350.64
2024,1,January,"McAllen - TX",47,33105.61
2024,1,January,"Midland - TX",89,69551.83
2024,1,January,"New Jersey Central - NJ",55,35656.13
2024,1,January,"Newport News - VA",51,42458.29
2024,1,January,"Northshore - LA",7,4728.76
2024,1,January,"Orchard Park - NY",96,77480.77
2024,1,January,"Orlando West - FL",16,12461.18
2024,1,January,"Oxford - CT",171,122582.62
2024,1,January,"Pittsburgh - PA",90,48850.44
2024,1,January,"Providence - RI",205,174489.53
2024,1,January,"Rochester - NY",108,80084.78
2024,1,January,"Syracuse - NY",43,37056.40
2024,1,January,"Virginia Beach - VA",69,52268.84
2024,1,January,"Westchester - NY",92,71197.33
2024,2,February,"Albany - NY",24,22051.49
2024,2,February,"Baton Rouge - LA",23,14780.85
2024,2,February,"Bloomington - IL",11,8315.00
2024,2,February,"Boston - MA",58,62294.13
2024,2,February,"Buffalo - NY",49,40954.60
2024,2,February,"Chicago North - IL",45,36059.18
2024,2,February,"Chicago South - IL",88,66464.85
2024,2,February,"Corpus Christi - TX",41,28315.36
2024,2,February,"Dallas Fort Worth Northwest - TX",7,5799.48
2024,2,February,"DC West - DC",15,13395.78
2024,2,February,"Harrisburg - PA",66,53566.13
2024,2,February,"Hartford - CT",99,95196.63
2024,2,February,"Lafayette - LA",16,11277.76
2024,2,February,"Lexington - KY",52,40775.01
2024,2,February,"Long Island - NY",74,72591.25
2024,2,February,"Lubbock - TX",27,17650.45
2024,2,February,"Manchester - NH",20,19160.08
2024,2,February,"McAllen - TX",52,35957.72
2024,2,February,"Midland - TX",79,59781.84
2024,2,February,"New Jersey Central - NJ",31,25925.21
2024,2,February,"Newport News - VA",49,42383.68
2024,2,February,"Northshore - LA",8,5761.00
2024,2,February,"Orchard Park - NY",67,57339.80
2024,2,February,"Orlando West - FL",23,16481.50
2024,2,February,"Oxford - CT",139,111530.45
2024,2,February,"Pittsburgh - PA",33,27450.51
2024,2,February,"Providence - RI",160,143662.99
2024,2,February,"Rochester - NY",89,76375.61
