Year,MonthNum,Month,"Branch Name",Sales,"Contract Value"
2022,1,January,"Albany - NY",31,20247.70
2022,1,January,"Baton Rouge - LA",80,52667.99
2022,1,January,"Bloomington - IL",16,10654.86
2022,1,January,"Boston - MA",52,43455.59
2022,1,January,"Buffalo - NY",55,41217.33
2022,1,January,"Chicago North - IL",61,46463.48
2022,1,January,"Chicago South - IL",115,93507.56
2022,1,January,"Corpus Christi - TX",154,97198.18
2022,1,January,"Dallas Fort Worth Northwest - TX",27,15520.07
2022,1,January,"DC West - DC",11,7194.06
2022,1,January,"Harrisburg - PA",36,24997.79
2022,1,January,"Hartford - CT",112,94744.41
2022,1,January,"Lafayette - LA",45,34713.37
2022,1,January,"Lexington - KY",96,81920.23
2022,1,January,"Long Island - NY",104,77247.81
2022,1,January,"Lubbock - TX",32,19069.63
2022,1,January,"Manchester - NH",21,16932.23
2022,1,January,"McAllen - TX",155,111722.79
2022,1,January,"Midland - TX",101,84653.76
2022,1,January,"New Jersey Central - NJ",14,10755.13
2022,1,January,"Newport News - VA",93,68922.23
2022,1,January,"Northshore - LA",27,23836.02
2022,1,January,"Orchard Park - NY",84,66352.46
2022,1,January,"Orlando West - FL",55,40030.75
2022,1,January,"Oxford - CT",128,111574.99
2022,1,January,"Pittsburgh - PA",13,11527.73
2022,1,January,"Providence - RI",159,148787.52
2022,1,January,"Rochester - NY",80,62713.25
2022,1,January,"Syracuse - NY",21,16069.51
2022,1,January,"Virginia Beach - VA",118,86572.96
2022,1,January,"Westchester - NY",62,58051.29
2022,2,February,"Albany - NY",38,29719.03
2022,2,February,"Baton Rouge - LA",113,61758.63
2022,2,February,"Bloomington - IL",10,10701.26
2022,2,February,"Boston - MA",49,44662.96
2022,2,February,"Buffalo - NY",78,53205.52
2022,2,February,"Chicago North - IL",50,39493.48
2022,2,February,"Chicago South - IL",167,111207.68
2022,2,February,"Corpus Christi - TX",132,95192.78
2022,2,February,"Dallas Fort Worth Northwest - TX",16,10917.03
2022,2,February,"DC West - DC",20,14482.88
2022,2,February,"Harrisburg - PA",38,29230.49
2022,2,February,"Hartford - CT",98,98039.77
2022,2,February,"Lafayette - LA",81,52005.80
2022,2,February,"Lexington - KY",124,81055.19
2022,2,February,"Long Island - NY",152,135831.86
2022,2,February,"Lubbock - TX",127,73952.31
2022,2,February,"Manchester - NH",27,25708.97
2022,2,February,"McAllen - TX",432,273191.32
2022,2,February,"Midland - TX",169,124469.75
2022,2,February,"New Jersey Central - NJ",13,10862.28
2022,2,February,"Newport News - VA",121,102262.29
2022,2,February,"Northshore - LA",85,47577.73
2022,2,February,"Orchard Park - NY",83,59449.04
2022,2,February,"Orlando West - FL",34,24554.34
2022,2,February,"Oxford - CT",121,102323.73
2022,2,February,"Pittsburgh - PA",14,12084.04
2022,2,February,"Providence - RI",139,127449.51
2022,2,February,"Rochester - NY",163,118558.41
2022,2,February,"Syracuse - NY",84,56601.44
2022,2,February,"Virginia Beach - VA",175,128255.10
2022,2,February,"Westchester - NY",59,48902.29
2022,3,March,"Albany - NY",53,36927.34
2022,3,March,"Baton Rouge - LA",198,142089.57
2022,3,March,"Bloomington - IL",17,12283.06
2022,3,March,"Boston - MA",73,65716.09
2022,3,March,"Buffalo - NY",114,80678.35
2022,3,March,"Chicago North - IL",56,43087.81
2022,3,March,"Chicago South - IL",124,87579.42
2022,3,March,"Corpus Christi - TX",95,58861.32
2022,3,March,"Dallas Fort Worth Northwest - TX",40,26996.90
2022,3,March,"DC West - DC",41,30478.44
2022,3,March,"Harrisburg - PA",154,139848.98
2022,3,March,"Hartford - CT",140,119244.16
2022,3,March,"Lafayette - LA",174,102965.32
2022,3,March,"Lexington - KY",163,116366.19
2022,3,March,"Long Island - NY",184,137171.14
2022,3,March,"Lubbock - TX",72,42815.87
2022,3,March,"Manchester - NH",41,36572.23
2022,3,March,"McAllen - TX",142,92910.38
2022,3,March,"Midland - TX",184,139441.18
2022,3,March,"New Jersey Central - NJ",39,32871.87
2022,3,March,"Newport News - VA",150,117388.39
2022,3,March,"Northshore - LA",62,47602.81
2022,3,March,"Orchard Park - NY",112,82310.31
2022,3,March,"Orlando West - FL",95,59443.36
2022,3,March,"Oxford - CT",190,160436.55
2022,3,March,"Pittsburgh - PA",30,21224.20
2022,3,March,"Providence - RI",210,186221.69
2022,3,March,"Rochester - NY",139,100960.40
2022,3,March,"Syracuse - NY",56,40157.75
2022,3,March,"Virginia Beach - VA",156,126554.39
2022,3,March,"Westchester - NY",117,95911.09
2022,4,April,"Albany - NY",98,76270.02
2022,4,April,"Baton Rouge - LA",220,149101.54
2022,4,April,"Bloomington - IL",35,28066.66
2022,4,April,"Boston - MA",267,237585.96
2022,4,April,"Buffalo - NY",153,114195.87
2022,4,April,"Chicago North - IL",96,66599.19
2022,4,April,"Chicago South - IL",183,126474.46
2022,4,April,"Corpus Christi - TX",163,113078.83
2022,4,April,"Dallas Fort Worth Northwest - TX",75,56804.20
2022,4,April,"DC West - DC",28,23172.55
2022,4,April,"Harrisburg - PA",245,223419.84
2022,4,April,"Hartford - CT",272,224954.25
2022,4,April,"Lafayette - LA",261,160744.43
2022,4,April,"Lexington - KY",341,232249.17
2022,4,April,"Long Island - NY",353,311670.68
2022,4,April,"Lubbock - TX",158,96395.40
2022,4,April,"Manchester - NH",100,89789.97
2022,4,April,"McAllen - TX",260,165176.58
2022,4,April,"Midland - TX",340,243410.02
2022,4,April,"New Jersey Central - NJ",54,42016.15
2022,4,April,"Newport News - VA",253,194767.64
2022,4,April,"Northshore - LA",221,146063.48
2022,4,April,"Orchard Park - NY",132,97508.64
2022,4,April,"Orlando West - FL",162,102674.88
2022,4,April,"Oxford - CT",435,375172.91
2022,4,April,"Pittsburgh - PA",192,154413.20
2022,4,April,"Providence - RI",307,257494.96
2022,4,April,"Rochester - NY",375,256906.22
2022,4,April,"Syracuse - NY",90,62366.92
2022,4,April,"Virginia Beach - VA",209,175365.29
2022,4,April,"Westchester - NY",155,137555.72
2022,5,May,"Albany - NY",567,518551.06
2022,5,May,"Baton Rouge - LA",1086,698491.47
2022,5,May,"Bloomington - IL",61,47781.87
2022,5,May,"Boston - MA",1223,1088847.97
2022,5,May,"Buffalo - NY",904,699620.24
2022,5,May,"Chicago North - IL",204,141385.39
2022,5,May,"Chicago South - IL",287,193577.04
2022,5,May,"Corpus Christi - TX",432,269234.09
2022,5,May,"Dallas Fort Worth Northwest - TX",314,205666.23
2022,5,May,"DC West - DC",503,493388.59
2022,5,May,"Harrisburg - PA",788,679536.03
2022,5,May,"Hartford - CT",613,504528.76
2022,5,May,"Lafayette - LA",432,275222.92
2022,5,May,"Lexington - KY",467,316601.42
2022,5,May,"Long Island - NY",776,687925.02
2022,5,May,"Lubbock - TX",115,73792.73
2022,5,May,"Manchester - NH",619,555345.08
2022,5,May,"McAllen - TX",535,356843.50
2022,5,May,"Midland - TX",416,329773.86
2022,5,May,"New Jersey Central - NJ",717,606697.74
2022,5,May,"Newport News - VA",497,430525.98
2022,5,May,"Northshore - LA",534,361704.26
2022,5,May,"Orchard Park - NY",321,214035.49
2022,5,May,"Orlando West - FL",478,306398.99
2022,5,May,"Oxford - CT",891,771147.97
2022,5,May,"Pittsburgh - PA",659,527784.66
2022,5,May,"Providence - RI",655,527418.34
2022,5,May,"Rochester - NY",437,318240.34
2022,5,May,"Syracuse - NY",187,130676.04
2022,5,May,"Virginia Beach - VA",175,140373.54
2022,5,May,"Westchester - NY",242,200754.55
2022,6,June,"Albany - NY",411,381825.46
2022,6,June,"Baton Rouge - LA",1069,669443.01
2022,6,June,"Bloomington - IL",52,36579.91
2022,6,June,"Boston - MA",1219,1105858.77
2022,6,June,"Buffalo - NY",221,160936.69
2022,6,June,"Chicago North - IL",176,121650.17
2022,6,June,"Chicago South - IL",216,146531.48
2022,6,June,"Corpus Christi - TX",627,375464.09
2022,6,June,"Dallas Fort Worth Northwest - TX",415,250475.16
2022,6,June,"DC West - DC",651,600213.95
2022,6,June,"Harrisburg - PA",859,776556.89
2022,6,June,"Hartford - CT",593,488347.81
2022,6,June,"Lafayette - LA",471,294250.36
2022,6,June,"Lexington - KY",466,315790.66
2022,6,June,"Long Island - NY",941,796093.67
2022,6,June,"Lubbock - TX",136,90548.75
2022,6,June,"Manchester - NH",667,613856.98
2022,6,June,"McAllen - TX",433,287378.57
2022,6,June,"Midland - TX",365,283205.26
2022,6,June,"New Jersey Central - NJ",771,630269.04
2022,6,June,"Newport News - VA",273,231448.26
2022,6,June,"Northshore - LA",503,344231.05
2022,6,June,"Orchard Park - NY",814,629816.32
2022,6,June,"Orlando West - FL",437,286068.36
2022,6,June,"Oxford - CT",890,742945.63
2022,6,June,"Pittsburgh - PA",677,541395.90
2022,6,June,"Providence - RI",609,492327.41
2022,6,June,"Rochester - NY",282,196497.57
2022,6,June,"Syracuse - NY",152,112500.38
2022,6,June,"Virginia Beach - VA",440,356884.55
2022,6,June,"Westchester - NY",356,289743.88
2022,7,July,"Albany - NY",470,434063.28
2022,7,July,"Baton Rouge - LA",734,458942.29
2022,7,July,"Bloomington - IL",129,97142.60
2022,7,July,"Boston - MA",852,730379.34
2022,7,July,"Buffalo - NY",324,232544.84
2022,7,July,"Chicago North - IL",135,79438.95
2022,7,July,"Chicago South - IL",199,117692.59
2022,7,July,"Corpus Christi - TX",503,310784.77
2022,7,July,"Dallas Fort Worth Northwest - TX",377,232881.80
2022,7,July,"DC West - DC",632,587012.30
2022,7,July,"Harrisburg - PA",703,592810.78
2022,7,July,"Hartford - CT",675,542315.40
2022,7,July,"Lafayette - LA",652,426785.52
2022,7,July,"Lexington - KY",330,237257.92
2022,7,July,"Long Island - NY",824,666026.78
2022,7,July,"Lubbock - TX",91,64518.41
2022,7,July,"Manchester - NH",536,485046.97
2022,7,July,"McAllen - TX",335,220816.76
2022,7,July,"Midland - TX",343,266308.76
2022,7,July,"New Jersey Central - NJ",756,602495.08
2022,7,July,"Newport News - VA",400,336127.00
2022,7,July,"Northshore - LA",360,233771.70
2022,7,July,"Orchard Park - NY",628,463414.69
2022,7,July,"Orlando West - FL",360,240056.29
2022,7,July,"Oxford - CT",827,664926.08
2022,7,July,"Pittsburgh - PA",460,361004.48
2022,7,July,"Providence - RI",488,381872.81
2022,7,July,"Rochester - NY",297,206966.10
2022,7,July,"Syracuse - NY",154,98499.69
2022,7,July,"Virginia Beach - VA",260,206502.40
2022,7,July,"Westchester - NY",329,253359.95
2022,8,August,"Albany - NY",282,235680.30
2022,8,August,"Baton Rouge - LA",272,181821.18
2022,8,August,"Bloomington - IL",99,71416.79
2022,8,August,"Boston - MA",379,341509.54
2022,8,August,"Buffalo - NY",429,311400.13
2022,8,August,"Chicago North - IL",186,120042.12
2022,8,August,"Chicago South - IL",268,155385.75
2022,8,August,"Corpus Christi - TX",270,170129.81
2022,8,August,"Dallas Fort Worth Northwest - TX",192,125470.54
2022,8,August,"DC West - DC",407,420414.71
2022,8,August,"Harrisburg - PA",769,577925.51
2022,8,August,"Hartford - CT",494,402357.26
2022,8,August,"Lafayette - LA",302,204921.56
2022,8,August,"Lexington - KY",300,213213.24
2022,8,August,"Long Island - NY",495,407567.82
2022,8,August,"Lubbock - TX",101,69484.24
2022,8,August,"Manchester - NH",243,226048.63
2022,8,August,"McAllen - TX",216,161999.14
2022,8,August,"Midland - TX",334,267270.20
2022,8,August,"New Jersey Central - NJ",381,286215.59
2022,8,August,"Newport News - VA",199,152303.45
2022,8,August,"Northshore - LA",125,96026.76
2022,8,August,"Orchard Park - NY",537,384634.25
2022,8,August,"Orlando West - FL",246,162591.39
2022,8,August,"Oxford - CT",632,515596.99
2022,8,August,"Pittsburgh - PA",282,210445.66
2022,8,August,"Providence - RI",474,400275.70
2022,8,August,"Rochester - NY",421,289276.03
2022,8,August,"Syracuse - NY",238,166358.44
2022,8,August,"Virginia Beach - VA",310,245396.14
2022,8,August,"Westchester - NY",363,292617.34
2022,9,September,"Albany - NY",86,67300.12
2022,9,September,"Baton Rouge - LA",121,85325.64
2022,9,September,"Bloomington - IL",46,34360.32
2022,9,September,"Boston - MA",217,182942.81
2022,9,September,"Buffalo - NY",160,104703.86
2022,9,September,"Chicago North - IL",149,92637.40
2022,9,September,"Chicago South - IL",231,157877.62
2022,9,September,"Corpus Christi - TX",166,107289.06
2022,9,September,"Dallas Fort Worth Northwest - TX",105,61454.62
2022,9,September,"DC West - DC",62,55765.56
2022,9,September,"Harrisburg - PA",527,390955.61
2022,9,September,"Hartford - CT",435,353686.05
2022,9,September,"Lafayette - LA",108,77795.73
2022,9,September,"Lexington - KY",157,113703.63
2022,9,September,"Long Island - NY",285,250394.13
2022,9,September,"Lubbock - TX",120,79860.65
2022,9,September,"Manchester - NH",71,72343.11
2022,9,September,"McAllen - TX",132,90714.35
2022,9,September,"Midland - TX",262,201994.66
2022,9,September,"New Jersey Central - NJ",141,102658.02
2022,9,September,"Newport News - VA",142,117861.53
2022,9,September,"Northshore - LA",63,43707.82
2022,9,September,"Orchard Park - NY",202,151594.08
2022,9,September,"Orlando West - FL",53,39571.73
2022,9,September,"Oxford - CT",436,346006.42
2022,9,September,"Pittsburgh - PA",93,73601.61
2022,9,September,"Providence - RI",335,290297.44
2022,9,September,"Rochester - NY",304,216366.63
2022,9,September,"Syracuse - NY",122,93111.66
2022,9,September,"Virginia Beach - VA",165,132152.84
2022,9,September,"Westchester - NY",215,176824.82
2022,10,October,"Albany - NY",101,82877.68
2022,10,October,"Baton Rouge - LA",90,66799.29
2022,10,October,"Bloomington - IL",26,24574.41
2022,10,October,"Boston - MA",168,162102.26
2022,10,October,"Buffalo - NY",101,82296.58
2022,10,October,"Chicago North - IL",174,131622.01
2022,10,October,"Chicago South - IL",175,127237.64
2022,10,October,"Corpus Christi - TX",96,65175.46
2022,10,October,"Dallas Fort Worth Northwest - TX",77,53581.88
2022,10,October,"DC West - DC",51,37419.70
2022,10,October,"Harrisburg - PA",337,289235.55
2022,10,October,"Hartford - CT",222,185611.17
2022,10,October,"Lafayette - LA",83,57732.01
2022,10,October,"Lexington - KY",128,93587.45
2022,10,October,"Long Island - NY",186,169049.18
2022,10,October,"Lubbock - TX",73,52178.35
2022,10,October,"Manchester - NH",71,68991.96
2022,10,October,"McAllen - TX",114,77945.14
2022,10,October,"Midland - TX",174,154757.59
2022,10,October,"New Jersey Central - NJ",105,109313.71
2022,10,October,"Newport News - VA",153,145014.39
2022,10,October,"Northshore - LA",59,45873.65
2022,10,October,"Orchard Park - NY",129,104567.20
2022,10,October,"Orlando West - FL",32,27506.72
2022,10,October,"Oxford - CT",325,275627.35
2022,10,October,"Pittsburgh - PA",80,65667.85
2022,10,October,"Providence - RI",323,291424.99
2022,10,October,"Rochester - NY",186,147498.84
2022,10,October,"Syracuse - NY",108,92766.06
2022,10,October,"Virginia Beach - VA",147,126709.59
2022,10,October,"Westchester - NY",169,137142.84
2022,11,November,"Albany - NY",46,40985.05
2022,11,November,"Baton Rouge - LA",98,64594.69
2022,11,November,"Bloomington - IL",22,19509.21
2022,11,November,"Boston - MA",114,136154.54
2022,11,November,"Buffalo - NY",59,51857.89
2022,11,November,"Chicago North - IL",114,109149.63
2022,11,November,"Chicago South - IL",170,134969.71
2022,11,November,"Corpus Christi - TX",97,70139.28
2022,11,November,"Dallas Fort Worth Northwest - TX",66,51881.95
2022,11,November,"DC West - DC",29,24128.81
2022,11,November,"Harrisburg - PA",139,120652.00
2022,11,November,"Hartford - CT",132,126654.11
2022,11,November,"Lafayette - LA",67,46449.81
2022,11,November,"Lexington - KY",75,58651.21
2022,11,November,"Long Island - NY",139,135085.46
2022,11,November,"Lubbock - TX",57,39013.08
2022,11,November,"Manchester - NH",27,26917.49
2022,11,November,"McAllen - TX",166,130934.64
2022,11,November,"Midland - TX",162,132838.90
2022,11,November,"New Jersey Central - NJ",48,43301.92
2022,11,November,"Newport News - VA",107,117804.15
2022,11,November,"Northshore - LA",30,23688.37
2022,11,November,"Orchard Park - NY",94,83277.33
2022,11,November,"Orlando West - FL",42,30656.17
2022,11,November,"Oxford - CT",253,212531.62
2022,11,November,"Pittsburgh - PA",45,38953.38
2022,11,November,"Providence - RI",229,208819.57
2022,11,November,"Rochester - NY",98,100439.51
2022,11,November,"Syracuse - NY",70,56798.15
2022,11,November,"Virginia Beach - VA",99,85197.47
2022,11,November,"Westchester - NY",110,95919.20
2022,12,December,"Albany - NY",26,22594.79
2022,12,December,"Baton Rouge - LA",85,65806.78
2022,12,December,"Bloomington - IL",12,45881.47
2022,12,December,"Boston - MA",60,58723.08
2022,12,December,"Buffalo - NY",34,31046.21
2022,12,December,"Chicago North - IL",39,33815.11
2022,12,December,"Chicago South - IL",63,51248.31
2022,12,December,"Corpus Christi - TX",78,54138.89
2022,12,December,"Dallas Fort Worth Northwest - TX",48,39821.26
2022,12,December,"DC West - DC",27,25226.06
2022,12,December,"Harrisburg - PA",82,84485.68
2022,12,December,"Hartford - CT",102,96410.20
2022,12,December,"Lafayette - LA",56,43107.72
2022,12,December,"Lexington - KY",62,51339.57
2022,12,December,"Long Island - NY",93,95663.28
2022,12,December,"Lubbock - TX",29,18645.21
2022,12,December,"Manchester - NH",13,14753.34
2022,12,December,"McAllen - TX",109,80541.99
2022,12,December,"Midland - TX",101,89402.30
2022,12,December,"New Jersey Central - NJ",29,25921.73
2022,12,December,"Newport News - VA",93,97807.00
2022,12,December,"Northshore - LA",27,20046.38
2022,12,December,"Orchard Park - NY",49,48703.65
2022,12,December,"Orlando West - FL",30,22765.30
2022,12,December,"Oxford - CT",150,134229.07
2022,12,December,"Pittsburgh - PA",14,12939.64
2022,12,December,"Providence - RI",161,150161.76
2022,12,December,"Rochester - NY",65,60868.78
2022,12,December,"Syracuse - NY",32,29413.27
2022,12,December,"Virginia Beach - VA",53,46316.86
2022,12,December,"Westchester - NY",60,54477.03
2023,1,January,"Albany - NY",27,24470.38
2023,1,January,"Baton Rouge - LA",156,102034.15
2023,1,January,"Bloomington - IL",10,13280.28
2023,1,January,"Boston - MA",64,66473.82
2023,1,January,"Buffalo - NY",49,42712.79
2023,1,January,"Chicago North - IL",48,36670.82
2023,1,January,"Chicago South - IL",43,34486.43
2023,1,January,"Corpus Christi - TX",117,82314.46
2023,1,January,"Dallas Fort Worth Northwest - TX",40,29077.99
2023,1,January,"DC West - DC",24,19800.95
2023,1,January,"Harrisburg - PA",54,44725.57
2023,1,January,"Hartford - CT",116,111411.64
2023,1,January,"Lafayette - LA",66,45837.67
2023,1,January,"Lexington - KY",52,40857.87
2023,1,January,"Long Island - NY",129,123529.27
2023,1,January,"Lubbock - TX",30,19929.23
2023,1,January,"Manchester - NH",11,11044.23
2023,1,January,"McAllen - TX",100,72222.51
2023,1,January,"Midland - TX",95,88718.98
2023,1,January,"New Jersey Central - NJ",24,22099.13
2023,1,January,"Newport News - VA",69,77205.26
2023,1,January,"Northshore - LA",77,50595.91
2023,1,January,"Orchard Park - NY",49,48540.84
2023,1,January,"Orlando West - FL",47,30298.01
2023,1,January,"Oxford - CT",130,112925.22
2023,1,January,"Pittsburgh - PA",19,18594.48
2023,1,January,"Providence - RI",128,124299.45
2023,1,January,"Rochester - NY",58,52932.99
2023,1,January,"Syracuse - NY",35,28400.43
2023,1,January,"Virginia Beach - VA",61,45695.07
2023,1,January,"Westchester - NY",56,54176.65
2023,2,February,"Albany - NY",23,20845.78
2023,2,February,"Baton Rouge - LA",169,128079.17
2023,2,February,"Bloomington - IL",22,16474.41
2023,2,February,"Boston - MA",63,63480.08
2023,2,February,"Buffalo - NY",47,44289.43
2023,2,February,"Chicago North - IL",40,32146.52
2023,2,February,"Chicago South - IL",35,27716.39
2023,2,February,"Corpus Christi - TX",122,94691.20
2023,2,February,"Dallas Fort Worth Northwest - TX",35,22160.81
2023,2,February,"DC West - DC",31,24211.68
2023,2,February,"Harrisburg - PA",87,70533.12
2023,2,February,"Hartford - CT",99,90358.77
2023,2,February,"Lafayette - LA",157,120290.23
2023,2,February,"Lexington - KY",68,54955.53
2023,2,February,"Long Island - NY",95,96452.41
2023,2,February,"Lubbock - TX",66,49813.29
2023,2,February,"Manchester - NH",13,12313.10
2023,2,February,"McAllen - TX",201,156785.95
2023,2,February,"Midland - TX",110,95327.94
2023,2,February,"New Jersey Central - NJ",30,26283.21
2023,2,February,"Newport News - VA",104,105740.23
2023,2,February,"Northshore - LA",117,90775.86
2023,2,February,"Orchard Park - NY",60,52534.77
2023,2,February,"Orlando West - FL",163,118896.90
2023,2,February,"Oxford - CT",109,93076.89
2023,2,February,"Pittsburgh - PA",35,30722.24
2023,2,February,"Providence - RI",137,132732.69
2023,2,February,"Rochester - NY",66,56880.41
2023,2,February,"Syracuse - NY",36,28360.75
2023,2,February,"Virginia Beach - VA",77,60582.14
2023,2,February,"Westchester - NY",44,43948.48
2023,3,March,"Albany - NY",40,34927.28
2023,3,March,"Baton Rouge - LA",151,108581.84
2023,3,March,"Bloomington - IL",35,21924.04
2023,3,March,"Boston - MA",73,68562.59
2023,3,March,"Buffalo - NY",127,92340.78
2023,3,March,"Chicago North - IL",92,60750.72
2023,3,March,"Chicago South - IL",83,58036.42
2023,3,March,"Corpus Christi - TX",199,141171.94
2023,3,March,"Dallas Fort Worth Northwest - TX",59,39813.14
2023,3,March,"DC West - DC",23,19175.78
2023,3,March,"Harrisburg - PA",130,107434.26
2023,3,March,"Hartford - CT",126,110311.27
2023,3,March,"Lafayette - LA",241,172746.37
2023,3,March,"Lexington - KY",115,101030.18
2023,3,March,"Long Island - NY",148,144319.64
2023,3,March,"Lubbock - TX",120,76342.50
2023,3,March,"Manchester - NH",26,23348.99
2023,3,March,"McAllen - TX",225,161524.35
2023,3,March,"Midland - TX",187,150058.45
2023,3,March,"New Jersey Central - NJ",75,79389.06
2023,3,March,"Newport News - VA",230,212160.69
2023,3,March,"Northshore - LA",134,94701.41
2023,3,March,"Orchard Park - NY",160,127223.21
2023,3,March,"Orlando West - FL",76,53407.26
2023,3,March,"Oxford - CT",208,180728.16
2023,3,March,"Pittsburgh - PA",60,49402.59
2023,3,March,"Providence - RI",180,164959.84
2023,3,March,"Rochester - NY",160,123485.73
2023,3,March,"Spokane - WA",2,238.00
2023,3,March,"Syracuse - NY",110,86394.28
2023,3,March,"Virginia Beach - VA",230,185319.40
2023,3,March,"Westchester - NY",145,170516.25
2023,4,April,"Albany - NY",120,108108.63
2023,4,April,"Baton Rouge - LA",154,108678.19
2023,4,April,"Bloomington - IL",72,53981.24
2023,4,April,"Boston - MA",242,229373.41
2023,4,April,"Buffalo - NY",168,135698.18
2023,4,April,"Chicago North - IL",85,57490.04
2023,4,April,"Chicago South - IL",128,89212.06
2023,4,April,"Corpus Christi - TX",151,101787.74
2023,4,April,"Dallas Fort Worth Northwest - TX",88,48772.95
2023,4,April,"DC West - DC",230,209613.68
2023,4,April,"Harrisburg - PA",742,604784.83
2023,4,April,"Hartford - CT",384,332463.69
2023,4,April,"Lafayette - LA",186,123477.26
2023,4,April,"Lexington - KY",137,103371.29
2023,4,April,"Long Island - NY",402,378625.15
2023,4,April,"Lubbock - TX",163,112976.60
2023,4,April,"Manchester - NH",343,309590.74
2023,4,April,"McAllen - TX",228,158401.58
2023,4,April,"Midland - TX",309,235076.68
2023,4,April,"New Jersey Central - NJ",131,113487.66
2023,4,April,"Newport News - VA",182,172215.14
2023,4,April,"Northshore - LA",235,167846.62
2023,4,April,"Orchard Park - NY",278,236081.58
2023,4,April,"Orlando West - FL",118,82163.38
2023,4,April,"Oxford - CT",487,441789.21
2023,4,April,"Pittsburgh - PA",260,215491.75
2023,4,April,"Providence - RI",264,237956.82
2023,4,April,"Rochester - NY",252,202679.79
2023,4,April,"Spokane - WA",52,27994.67
2023,4,April,"Syracuse - NY",183,147281.60
2023,4,April,"Virginia Beach - VA",204,164921.08
2023,4,April,"Westchester - NY",301,309509.58
2023,5,May,"Albany - NY",627,588069.29
2023,5,May,"Baton Rouge - LA",699,469590.32
2023,5,May,"Bloomington - IL",291,217937.85
2023,5,May,"Boston - MA",519,482438.83
2023,5,May,"Buffalo - NY",403,313973.43
2023,5,May,"Chicago North - IL",216,146773.43
2023,5,May,"Chicago South - IL",246,166215.87
2023,5,May,"Corpus Christi - TX",401,264780.35
2023,5,May,"Dallas Fort Worth Northwest - TX",77,52999.62
2023,5,May,"DC West - DC",774,745535.99
2023,5,May,"Harrisburg - PA",1043,861070.13
2023,5,May,"Hartford - CT",922,771104.48
2023,5,May,"Lafayette - LA",556,380423.81
2023,5,May,"Lexington - KY",351,247526.79
2023,5,May,"Long Island - NY",867,740691.43
2023,5,May,"Lubbock - TX",197,138721.25
2023,5,May,"Manchester - NH",955,866367.00
2023,5,May,"McAllen - TX",439,289598.04
2023,5,May,"Midland - TX",539,417966.90
2023,5,May,"New Jersey Central - NJ",843,724147.81
2023,5,May,"Newport News - VA",323,299525.60
2023,5,May,"Northshore - LA",358,245744.82
2023,5,May,"Orchard Park - NY",828,680684.41
2023,5,May,"Orlando West - FL",308,211639.47
2023,5,May,"Oxford - CT",870,750300.62
2023,5,May,"Pittsburgh - PA",500,414733.23
2023,5,May,"Providence - RI",568,475652.34
2023,5,May,"Rochester - NY",848,693549.73
2023,5,May,"Spokane - WA",114,67431.00
2023,5,May,"Syracuse - NY",618,519578.06
2023,5,May,"Virginia Beach - VA",385,333383.50
2023,5,May,"Westchester - NY",168,138347.95
2023,6,June,"Albany - NY",796,754994.03
2023,6,June,"Baton Rouge - LA",559,369910.12
2023,6,June,"Bloomington - IL",340,243095.53
2023,6,June,"Boston - MA",663,618968.63
2023,6,June,"Buffalo - NY",982,815101.77
2023,6,June,"Chicago North - IL",127,90948.73
2023,6,June,"Chicago South - IL",136,89178.66
2023,6,June,"Corpus Christi - TX",369,249327.71
2023,6,June,"Dallas Fort Worth Northwest - TX",114,74721.97
2023,6,June,"DC West - DC",627,600640.53
2023,6,June,"Harrisburg - PA",1007,841626.10
2023,6,June,"Hartford - CT",1086,875540.69
2023,6,June,"Lafayette - LA",466,323626.99
2023,6,June,"Lexington - KY",410,301799.61
2023,6,June,"Long Island - NY",1074,894344.07
2023,6,June,"Lubbock - TX",285,198628.55
2023,6,June,"Manchester - NH",1080,979720.39
2023,6,June,"McAllen - TX",523,348036.63
2023,6,June,"Midland - TX",644,499192.12
2023,6,June,"New Jersey Central - NJ",827,680661.53
2023,6,June,"Newport News - VA",531,461146.93
2023,6,June,"Northshore - LA",360,246811.66
2023,6,June,"Orchard Park - NY",189,160089.54
2023,6,June,"Orlando West - FL",103,74402.02
2023,6,June,"Oxford - CT",739,636630.24
2023,6,June,"Pittsburgh - PA",477,389803.08
2023,6,June,"Providence - RI",521,420679.89
2023,6,June,"Rochester - NY",840,678436.10
2023,6,June,"Spokane - WA",62,36379.00
2023,6,June,"Syracuse - NY",408,338579.22
2023,6,June,"Virginia Beach - VA",310,260513.08
2023,6,June,"Westchester - NY",558,459481.84
2023,7,July,"Albany - NY",765,695755.11
2023,7,July,"Baton Rouge - LA",470,308506.45
2023,7,July,"Bloomington - IL",280,200218.40
2023,7,July,"Boston - MA",653,576444.57
2023,7,July,"Buffalo - NY",248,181954.33
2023,7,July,"Chicago North - IL",177,110383.77
2023,7,July,"Chicago South - IL",233,152813.87
2023,7,July,"Corpus Christi - TX",306,207237.79
2023,7,July,"Dallas Fort Worth Northwest - TX",82,62750.37
2023,7,July,"DC West - DC",570,471817.23
2023,7,July,"Harrisburg - PA",1293,1020964.45
2023,7,July,"Hartford - CT",1328,990940.63
2023,7,July,"Lafayette - LA",415,286547.15
2023,7,July,"Lexington - KY",407,291999.76
2023,7,July,"Long Island - NY",1081,841122.41
2023,7,July,"Lubbock - TX",222,152914.68
2023,7,July,"Manchester - NH",820,726013.25
2023,7,July,"McAllen - TX",361,237948.31
